year,area_name_en,room_id,median_annual_rent,min_annual_rent,max_annual_rent,median_transaction_amount,rental_yield_percentage,rooms_en
2017.0,Madinat Al Mataar,0.0,37000.0,35000,40000,348950.0,11.0,Studio
2017.0,Madinat Al Mataar,1.0,55000.0,40000,60000,555500.0,10.0,1 BHK
2017.0,Madinat Dubai Almelaheyah,0.0,5000.0,5000,5000,963545.0,1.0,Studio
2017.0,Marsa Dubai,0.0,65000.0,17000,120000,705000.0,9.0,Studio
2017.0,Marsa Dubai,1.0,90416.0,8000,600000,1200000.0,8.0,1 BHK
2017.0,Marsa Dubai,2.0,130000.0,30000,950000,1800000.0,7.0,2 BHK
2017.0,Marsa Dubai,3.0,171000.0,50000,450000,2605000.0,7.0,3 BHK
2017.0,Marsa Dubai,4.0,225000.0,10000,850000,3950000.0,6.0,4 BHK
2017.0,Me'Aisem First,0.0,37500.0,4600,85000,410000.0,9.0,Studio
2017.0,Me'Aisem First,1.0,53000.0,10000,630000,683068.5,8.0,1 BHK
2017.0,Me'Aisem First,2.0,73000.0,24590,630000,1055442.0,7.0,2 BHK
2017.0,Me'Aisem First,3.0,110000.0,60000,630000,1550000.0,7.0,3 BHK
2017.0,Me'Aisem First,4.0,300000.0,60000,396000,2256500.0,13.0,4 BHK
2017.0,Mirdif,0.0,47832.5,21648,58000,650000.0,7.0,Studio
2017.0,Mirdif,1.0,60000.0,34000,3741165,920000.0,7.0,1 BHK
2017.0,Mirdif,2.0,79980.0,20000,3741165,1450000.0,6.0,2 BHK
2017.0,Mirdif,3.0,110250.0,130,3741165,2016534.0,5.0,3 BHK
2017.0,Mirdif,4.0,131141.5,5000,1474000,4038631.5,3.0,4 BHK
2017.0,Nad Al Shiba,2.0,91980.0,91980,91980,870000.0,11.0,2 BHK
2017.0,Nad Al Shiba First,1.0,73000.0,7000,90000,954000.0,8.0,1 BHK
2017.0,Nad Al Shiba First,2.0,120000.0,98799,150000,1680000.0,7.0,2 BHK
2017.0,Nad Al Shiba First,3.0,170000.0,150000,220000,2250000.0,8.0,3 BHK
2017.0,Nad Al Shiba First,4.0,212500.0,175000,720000,1712832.0,12.0,4 BHK
2017.0,Nadd Hessa,0.0,42000.0,20000,13220000,400000.0,10.0,Studio
2017.0,Nadd Hessa,1.0,58000.0,500,13220000,600000.0,10.0,1 BHK
2017.0,Nadd Hessa,2.0,80000.0,10000,13220000,981792.0,8.0,2 BHK
2017.0,Nadd Hessa,3.0,154286.0,5000,13220000,1425000.0,11.0,3 BHK
2017.0,Palm Jumeirah,0.0,80000.0,5000,100000,1102500.0,7.0,Studio
2017.0,Palm Jumeirah,1.0,125000.0,100,230000,1826500.0,7.0,1 BHK
2017.0,Palm Jumeirah,2.0,160000.0,10000,1000000,2289500.0,7.0,2 BHK
2017.0,Palm Jumeirah,3.0,200000.0,30000,800000,2925000.0,7.0,3 BHK
2017.0,Palm Jumeirah,4.0,400000.0,31250,780000,9474164.0,4.0,4 BHK
2017.0,Rega Al Buteen,1.0,113942.5,60000,7250000,900000.0,13.0,1 BHK
2017.0,Rega Al Buteen,2.0,85000.0,30000,7250000,1275000.0,7.0,2 BHK
2017.0,Rega Al Buteen,3.0,105270.0,25000,175000,1875000.0,6.0,3 BHK
2017.0,Saih Shuaib 2,1.0,65000.0,40000,4260000,390000.0,17.0,1 BHK
2017.0,Saih Shuaib 2,2.0,4260000.0,50000,4260000,550000.0,775.0,2 BHK
2017.0,Trade Center Second,1.0,80000.0,64615,140000,1200000.0,7.0,1 BHK
2017.0,Trade Center Second,2.0,105000.0,40000,325000,2412920.0,4.0,2 BHK
2017.0,Trade Center Second,3.0,128820.0,75000,550000,3006250.0,4.0,3 BHK
2017.0,Trade Center Second,4.0,241500.0,182366,360000,4500000.0,5.0,4 BHK
2017.0,Um Hurair Second,0.0,110000.0,65000,110000,1399625.0,8.0,Studio
2017.0,Um Hurair Second,1.0,69576.0,54000,139000,2568555.0,3.0,1 BHK
2017.0,Um Hurair Second,2.0,88936.0,40158,326340,4904555.0,2.0,2 BHK
2017.0,Um Hurair Second,3.0,190000.0,132000,262000,7604000.0,2.0,3 BHK
2017.0,Wadi Al Safa 2,0.0,39500.0,36500,44000,313880.0,13.0,Studio
2017.0,Wadi Al Safa 2,1.0,48000.0,19726,92673,487500.0,10.0,1 BHK
2017.0,Wadi Al Safa 2,2.0,67818.0,42000,148000,738180.5,9.0,2 BHK
2017.0,Wadi Al Safa 2,3.0,95000.0,30000,1299999,1022774.0,9.0,3 BHK
2017.0,Wadi Al Safa 2,4.0,160000.0,30000,200000,870000.0,18.0,4 BHK
2017.0,Wadi Al Safa 3,0.0,39500.0,20000,65000,417783.5,9.0,Studio
2017.0,Wadi Al Safa 3,1.0,57500.0,38177,2116000,700000.0,8.0,1 BHK
2017.0,Wadi Al Safa 3,2.0,77000.0,40000,2116000,1049026.0,7.0,2 BHK
2017.0,Wadi Al Safa 3,3.0,90000.0,59000,150000,1450000.0,6.0,3 BHK
2017.0,Wadi Al Safa 3,4.0,130000.0,100000,385000,2750000.0,5.0,4 BHK
2017.0,Wadi Al Safa 5,0.0,39100.0,10000,9661125,390000.0,10.0,Studio
2017.0,Wadi Al Safa 5,1.0,55000.0,22059,9661125,567500.0,10.0,1 BHK
2017.0,Wadi Al Safa 5,2.0,68250.0,25000,9661125,713000.0,10.0,2 BHK
2017.0,Wadi Al Safa 5,3.0,170000.0,99732,300000,1420000.0,12.0,3 BHK
2017.0,Wadi Al Safa 7,1.0,63000.0,62000,65000,660000.0,10.0,1 BHK
2017.0,Wadi Al Safa 7,2.0,96510.0,73705,125040,1285283.5,8.0,2 BHK
2017.0,Warsan Fourth,0.0,35000.0,15000,5500000,375000.0,9.0,Studio
2017.0,Warsan Fourth,1.0,47000.0,21500,5500000,595000.0,8.0,1 BHK
2017.0,Warsan Fourth,2.0,58000.0,25000,215000,672700.0,9.0,2 BHK
2016.0,Al Barsha South Fifth,0.0,50000.0,40000,65000,460800.0,11.0,Studio
2016.0,Al Barsha South Fifth,1.0,100000.0,55000,150000,750000.0,13.0,1 BHK
2016.0,Al Barsha South Fifth,2.0,150000.0,23333,235000,1151326.0,13.0,2 BHK
2016.0,Al Barsha South Fifth,3.0,150000.0,117000,200000,2057319.0,7.0,3 BHK
2016.0,Al Barsha South Fourth,0.0,45000.0,19980,71940,470609.5,10.0,Studio
2016.0,Al Barsha South Fourth,1.0,65000.0,19333,122000,694055.0,9.0,1 BHK
2016.0,Al Barsha South Fourth,2.0,100000.0,29000,215000,1110760.0,9.0,2 BHK
2016.0,Al Barsha South Fourth,3.0,135000.0,25000,280000,1396500.0,10.0,3 BHK
2016.0,Al Barsha South Fourth,4.0,154000.0,12000,210000,2110000.0,7.0,4 BHK
2016.0,Al Barshaa South Second,2.0,130000.0,130000,130000,1315897.0,10.0,2 BHK
2016.0,Al Barshaa South Third,0.0,50000.0,18000,84000,480000.0,10.0,Studio
2016.0,Al Barshaa South Third,1.0,63500.0,20000,417000,765500.0,8.0,1 BHK
2016.0,Al Barshaa South Third,2.0,84000.0,51500,817000,1135977.0,7.0,2 BHK
2016.0,Al Barshaa South Third,3.0,417000.0,52000,817000,1246337.5,33.0,3 BHK
2016.0,Al Goze Fourth,0.0,25425.0,23100,35000,475302.0,5.0,Studio
2016.0,Al Goze Fourth,1.0,38115.0,33000,72000,808291.5,5.0,1 BHK
2016.0,Al Goze Fourth,2.0,48070.0,26856,100000,1132146.5,4.0,2 BHK
2016.0,Al Goze Fourth,3.0,70000.0,39315,145000,1508900.0,5.0,3 BHK
2016.0,Al Hebiah Fifth,0.0,43000.0,33396,50000,434463.0,10.0,Studio
2016.0,Al Hebiah Fifth,1.0,58000.0,26000,75000,658986.5,9.0,1 BHK
2016.0,Al Hebiah Fifth,2.0,80000.0,5000,100000,900000.0,9.0,2 BHK
2016.0,Al Hebiah Fifth,3.0,115000.0,82368,144000,1362500.0,8.0,3 BHK
2016.0,Al Hebiah First,0.0,58000.0,46500,65000,745855.0,8.0,Studio
2016.0,Al Hebiah First,1.0,78000.0,41000,95000,960000.0,8.0,1 BHK
2016.0,Al Hebiah First,2.0,115000.0,45000,191570,1325610.0,9.0,2 BHK
2016.0,Al Hebiah First,3.0,160000.0,73000,270000,1850000.0,9.0,3 BHK
2016.0,Al Hebiah Fourth,0.0,46000.0,20000,576000,485000.0,9.0,Studio
2016.0,Al Hebiah Fourth,1.0,65000.0,23000,660000,711250.0,9.0,1 BHK
2016.0,Al Hebiah Fourth,2.0,90000.0,30000,130000,1030000.0,9.0,2 BHK
2016.0,Al Hebiah Fourth,3.0,165000.0,88000,260000,1600000.0,10.0,3 BHK
2016.0,Al Hebiah Fourth,4.0,200000.0,160000,340000,1763590.0,11.0,4 BHK
2016.0,Al Hebiah Second,1.0,80000.0,80000,80000,820000.0,10.0,1 BHK
2016.0,Al Hebiah Second,2.0,110000.0,110000,110000,1105000.0,10.0,2 BHK
2016.0,Al Hebiah Second,3.0,150000.0,150000,150000,1375000.0,11.0,3 BHK
2016.0,Al Hebiah Third,1.0,90000.0,90000,90000,1131350.0,8.0,1 BHK
2016.0,Al Jadaf,0.0,80000.0,75000,90000,932000.0,9.0,Studio
2016.0,Al Jadaf,1.0,64000.0,110,125000,1324000.0,5.0,1 BHK
2016.0,Al Jadaf,2.0,85000.0,60000,270000,2123500.0,4.0,2 BHK
2016.0,Al Jadaf,3.0,170000.0,22000,310000,2942100.0,6.0,3 BHK
2016.0,Al Jadaf,4.0,250000.0,150000,375000,9000000.0,3.0,4 BHK
2016.0,Al Kheeran,0.0,36375.0,31500,50000,1115000.0,3.0,Studio
2016.0,Al Kheeran,1.0,50000.0,15000,140000,2001000.0,2.0,1 BHK
2016.0,Al Kheeran,2.0,130000.0,14422,412800,2419325.0,5.0,2 BHK
2016.0,Al Kheeran,3.0,190000.0,90000,250000,3050000.0,6.0,3 BHK
2016.0,Al Kheeran,4.0,268125.0,194774,325000,3225000.0,8.0,4 BHK
2016.0,Al Qusais Industrial Fourth,1.0,56500.0,36000,70000,480314.0,12.0,1 BHK
2016.0,Al Safouh First,0.0,60000.0,54000,60000,470000.0,13.0,Studio
2016.0,Al Safouh First,1.0,68957.0,61366,95000,1062463.0,6.0,1 BHK
2016.0,Al Safouh First,2.0,100000.0,84892,140000,1260000.0,8.0,2 BHK
2016.0,Al Safouh First,3.0,160000.0,93500,190000,3000000.0,5.0,3 BHK
2016.0,Al Safouh First,4.0,187000.0,140000,280000,8273706.0,2.0,4 BHK
2016.0,Al Thanyah Fifth,0.0,62000.0,27000,99000,575000.0,11.0,Studio
2016.0,Al Thanyah Fifth,1.0,84000.0,38000,6740000,920000.0,9.0,1 BHK
2016.0,Al Thanyah Fifth,2.0,120000.0,2399,265000,1300000.0,9.0,2 BHK
2016.0,Al Thanyah Fifth,3.0,190000.0,29822,300000,2000000.0,10.0,3 BHK
2016.0,Al Thanyah Fifth,4.0,275000.0,500,552273,2464500.0,11.0,4 BHK
2016.0,Al Thanyah First,0.0,53500.0,44000,150000,665000.0,8.0,Studio
2016.0,Al Thanyah First,1.0,70000.0,14400,1270000,1318572.0,5.0,1 BHK
2016.0,Al Thanyah First,2.0,90000.0,211,1270000,1631785.5,6.0,2 BHK
2016.0,Al Thanyah First,3.0,114000.0,70000,170000,2906235.0,4.0,3 BHK
2016.0,Al Thanyah Third,0.0,69000.0,51975,750000,700000.0,10.0,Studio
2016.0,Al Thanyah Third,1.0,88800.0,42000,240000,1020000.0,9.0,1 BHK
2016.0,Al Thanyah Third,2.0,140000.0,11030,13742446,1605000.0,9.0,2 BHK
2016.0,Al Thanyah Third,3.0,195000.0,38000,363862,2000000.0,10.0,3 BHK
2016.0,Al Thanyah Third,4.0,283000.0,32000,450000,2950000.0,10.0,4 BHK
2016.0,Al Warsan First,0.0,34000.0,3500,1826132,350000.0,10.0,Studio
2016.0,Al Warsan First,1.0,46000.0,2000,1826132,480000.0,10.0,1 BHK
2016.0,Al Warsan First,2.0,54574.0,16093,722132,700000.0,8.0,2 BHK
2016.0,Al Warsan First,3.0,69300.0,48000,103000,800000.0,9.0,3 BHK
2016.0,Al Wasl,1.0,75000.0,41927,288621,1720000.0,4.0,1 BHK
2016.0,Al Wasl,2.0,84000.0,12500,216000,2533000.0,3.0,2 BHK
2016.0,Al Wasl,3.0,140000.0,70000,400000,3261000.0,4.0,3 BHK
2016.0,Al Wasl,4.0,235000.0,60000,650000,5336000.0,4.0,4 BHK
2016.0,Burj Khalifa,0.0,75000.0,58505,567000,1000000.0,8.0,Studio
2016.0,Burj Khalifa,1.0,110000.0,45000,345000,1500000.0,7.0,1 BHK
2016.0,Burj Khalifa,2.0,160000.0,4000,700000,2550000.0,6.0,2 BHK
2016.0,Burj Khalifa,3.0,260000.0,100000,450000,4292135.0,6.0,3 BHK
2016.0,Burj Khalifa,4.0,370000.0,275000,950000,5316050.0,7.0,4 BHK
2016.0,Business Bay,0.0,75000.0,40000,112000,862400.0,9.0,Studio
2016.0,Business Bay,1.0,90000.0,27930,178800,1141974.0,8.0,1 BHK
2016.0,Business Bay,2.0,125000.0,40400,2045168,2199250.0,6.0,2 BHK
2016.0,Business Bay,3.0,163471.0,16000,335000,3742200.0,4.0,3 BHK
2016.0,Business Bay,4.0,240000.0,100000,395000,9860098.0,2.0,4 BHK
2016.0,Dubai Investment Park First,0.0,48000.0,7117,1728000,350931.0,14.0,Studio
2016.0,Dubai Investment Park First,1.0,10000000.0,9000,10000000,562000.0,1779.0,1 BHK
2016.0,Dubai Investment Park First,2.0,75000.0,20000,10000000,1140000.0,7.0,2 BHK
2016.0,Dubai Investment Park First,3.0,200000.0,50000,240000,1875000.0,11.0,3 BHK
2016.0,Dubai Investment Park First,4.0,230000.0,117500,300000,2525621.0,9.0,4 BHK
2016.0,Dubai Investment Park Second,0.0,48000.0,526,5206740,410000.0,12.0,Studio
2016.0,Dubai Investment Park Second,1.0,356400.0,526,8063400,679226.0,52.0,1 BHK
2016.0,Dubai Investment Park Second,2.0,95000.0,526,110000,1094916.0,9.0,2 BHK
2016.0,Dubai Investment Park Second,3.0,140000.0,125000,150000,1319301.0,11.0,3 BHK
2016.0,Hessyan First,0.0,42000.0,40000,42000,475725.0,9.0,Studio
2016.0,Hessyan First,1.0,55000.0,25000,60000,868400.0,6.0,1 BHK
2016.0,Hessyan First,2.0,90000.0,68000,100000,1071275.0,8.0,2 BHK
2016.0,Hessyan First,3.0,115000.0,85000,170000,1080000.0,11.0,3 BHK
2016.0,Jabal Ali,0.0,42000.0,42000,42000,480000.0,9.0,Studio
2016.0,Jabal Ali,1.0,60375.0,54500,60375,680000.0,9.0,1 BHK
2016.0,Jabal Ali First,0.0,45000.0,1437,7596199,473017.0,10.0,Studio
2016.0,Jabal Ali First,1.0,60900.0,1437,7596199,816532.0,7.0,1 BHK
2016.0,Jabal Ali First,2.0,67100.0,10688,2822115,1242663.5,5.0,2 BHK
2016.0,Jabal Ali First,3.0,125000.0,8000,600923,1551084.0,8.0,3 BHK
2016.0,Jabal Ali Industrial Second,1.0,62000.0,36097,79421,604725.0,10.0,1 BHK
2016.0,Jabal Ali Industrial Second,2.0,85000.0,75000,90000,1174234.5,7.0,2 BHK
2016.0,Jabal Ali Industrial Second,3.0,96000.0,85000,120000,1466810.0,7.0,3 BHK
2016.0,Madinat Dubai Almelaheyah,1.0,60417.5,54000,228690,2177423.0,3.0,1 BHK
2016.0,Madinat Dubai Almelaheyah,2.0,80000.0,37950,125000,3061189.0,3.0,2 BHK
2016.0,Madinat Dubai Almelaheyah,3.0,108000.0,85000,150000,4292105.0,3.0,3 BHK
2016.0,Marsa Dubai,0.0,66780.0,30000,243100,712000.0,9.0,Studio
2016.0,Marsa Dubai,1.0,95000.0,20571,600000,1176250.0,8.0,1 BHK
2016.0,Marsa Dubai,2.0,135000.0,175,300000,1870000.0,7.0,2 BHK
2016.0,Marsa Dubai,3.0,176000.0,20000,510000,2526735.0,7.0,3 BHK
2016.0,Marsa Dubai,4.0,225000.0,57000,800000,3250000.0,7.0,4 BHK
2016.0,Me'Aisem First,0.0,38500.0,20000,160000,412084.0,9.0,Studio
2016.0,Me'Aisem First,1.0,56000.0,7000,680000,631902.5,9.0,1 BHK
2016.0,Me'Aisem First,2.0,78000.0,38850,680000,927000.0,8.0,2 BHK
2016.0,Me'Aisem First,3.0,120000.0,99000,680000,1301932.0,9.0,3 BHK
2016.0,Me'Aisem First,4.0,300000.0,75000,396000,2096000.0,14.0,4 BHK
2016.0,Mirdif,0.0,50000.0,36000,62000,638672.5,8.0,Studio
2016.0,Mirdif,1.0,59396.0,29698,3564855,965018.0,6.0,1 BHK
2016.0,Mirdif,2.0,82583.0,20000,3564855,1163000.0,7.0,2 BHK
2016.0,Mirdif,3.0,115000.0,9973,3564855,1382500.0,8.0,3 BHK
2016.0,Nad Al Shiba,1.0,60000.0,60000,60000,650000.0,9.0,1 BHK
2016.0,Nad Al Shiba,2.0,87600.0,87600,87600,900000.0,10.0,2 BHK
2016.0,Nad Al Shiba First,3.0,170000.0,100000,220000,2846367.0,6.0,3 BHK
2016.0,Nadd Hessa,0.0,44000.0,23000,4701000,402474.5,11.0,Studio
2016.0,Nadd Hessa,1.0,60000.0,1,9000000,640000.0,9.0,1 BHK
2016.0,Nadd Hessa,2.0,80000.0,35000,9000000,950000.0,8.0,2 BHK
2016.0,Nadd Hessa,3.0,179025.0,19000,9000000,1202972.0,15.0,3 BHK
2016.0,Palm Jumeirah,0.0,80000.0,75000,120000,1531600.0,5.0,Studio
2016.0,Palm Jumeirah,1.0,135000.0,27692,230000,1914750.0,7.0,1 BHK
2016.0,Palm Jumeirah,2.0,165000.0,14000,1440000,2325000.0,7.0,2 BHK
2016.0,Palm Jumeirah,3.0,210000.0,55000,615000,2900000.0,7.0,3 BHK
2016.0,Palm Jumeirah,4.0,398928.0,60179,1000000,6800000.0,6.0,4 BHK
2016.0,Rega Al Buteen,1.0,120000.0,45000,3250000,937500.0,13.0,1 BHK
2016.0,Rega Al Buteen,2.0,85000.0,45688,3250000,1500000.0,6.0,2 BHK
2016.0,Rega Al Buteen,3.0,104739.0,50000,175000,1483680.0,7.0,3 BHK
2016.0,Saih Shuaib 2,1.0,68000.0,68000,68000,395000.0,17.0,1 BHK
2016.0,Trade Center Second,2.0,101833.0,24000,325000,2365500.0,4.0,2 BHK
2016.0,Trade Center Second,3.0,160000.0,4000,11880000,4745000.0,3.0,3 BHK
2016.0,Trade Center Second,4.0,235750.0,182089,353000,5610000.0,4.0,4 BHK
2016.0,Um Hurair Second,0.0,88000.0,60000,117555,1320055.0,7.0,Studio
2016.0,Um Hurair Second,1.0,69877.0,29000,127500,2590555.0,3.0,1 BHK
2016.0,Um Hurair Second,2.0,88936.0,22000,260000,4390777.5,2.0,2 BHK
2016.0,Um Hurair Second,3.0,185000.0,132000,299000,6269277.5,3.0,3 BHK
2016.0,Wadi Al Safa 2,1.0,50000.0,25000,66000,512669.0,10.0,1 BHK
2016.0,Wadi Al Safa 2,2.0,72000.0,30000,170000,774392.0,9.0,2 BHK
2016.0,Wadi Al Safa 2,3.0,150000.0,85000,200000,1121412.0,13.0,3 BHK
2016.0,Wadi Al Safa 3,0.0,41000.0,23936,48000,402912.5,10.0,Studio
2016.0,Wadi Al Safa 3,1.0,60000.0,45000,100000,728241.0,8.0,1 BHK
2016.0,Wadi Al Safa 3,2.0,80500.0,1,90000,1102552.0,7.0,2 BHK
2016.0,Wadi Al Safa 3,3.0,102500.0,64000,500000,1457598.0,7.0,3 BHK
2016.0,Wadi Al Safa 5,0.0,40000.0,16500,7500000,400000.0,10.0,Studio
2016.0,Wadi Al Safa 5,1.0,55000.0,20000,7500000,575000.0,10.0,1 BHK
2016.0,Wadi Al Safa 5,2.0,70000.0,38578,7500000,772500.0,9.0,2 BHK
2016.0,Wadi Al Safa 5,3.0,124819.0,94286,190260,1707972.5,7.0,3 BHK
2016.0,Wadi Al Safa 7,2.0,94440.5,70195,125000,1200000.0,8.0,2 BHK
2016.0,Warsan Fourth,0.0,36000.0,17500,60216,355000.0,10.0,Studio
2016.0,Warsan Fourth,1.0,50000.0,33472,69613,573300.0,9.0,1 BHK
2016.0,Warsan Fourth,2.0,59000.0,43932,93000,670000.0,9.0,2 BHK
